Movie Name,Username,Review,Rating
Reviews ofAgak Laen2024,Anonymous,They missed the opportunity to create twist ending like Drishyam.,3.5
Reviews ofAgak Laen2024,Anonymous,bagusss!!! komedinya sangat mengocok perut,4
Reviews ofAgak Laen2024,Anonymous,"Horror comedy. I got little scared when the Horror part come. But, this movie was so funny i remember all the people in studio laugh hard.",5
Reviews ofAgak Laen2024,Anonymous,PURE COMEDY #liked,4.5
Reviews ofAgak Laen2024,Anonymous,intinya jangan berekspektasi lebih aja.,4
Reviews ofAgak Laen2024,Anonymous,B aja jujur =\ ga greget greget banget but funny enough hihihi make me giggle,3.5
Reviews ofAgak Laen2024,Anonymous,"such a fun moviee, great jokes btw",4
Reviews ofAgak Laen2024,Anonymous,AGAK LAEN 2 WHENN jujur SERU BGTT WE NEED MORE AKTOR ASLI MEDAN!!,3
Reviews ofAgak Laen2024,Anonymous,people find out this film so funny but idk i cant find it,2
Reviews ofAgak Laen2024,Anonymous,beneran agak laen emang,5
Reviews ofAgak Laen2024,Anonymous,just a silly movie lol,5
Reviews ofAgak Laen2024,Anonymous,Enjoyable i would say,4
Reviews ofAgak Laen2024,Anonymous,lucu sedikit,3
Reviews ofAgak Laen2024,Anonymous,Karena Film ini perut gw keram skr,5
Reviews ofAgak Laen2024,Anonymous,"BENERAN AGAK LAENN😭😭😭ini kalo scriptnya miring dikit, pasti mayat pak basuki dilaporin kepolisi... kan emang salah dia siapa suruh masuk rumah hantu kalo punya penyakit jantung wkwkwkwk waktu lagi selingkuh pula itu",5
Reviews ofAgak Laen2024,Anonymous,lucu jugak ni film,4
Reviews ofAgak Laen2024,Anonymous,not that good but i enjoyed this healing horror movie. kinda touched me tbh,3.5
Reviews ofAgak Laen2024,Anonymous,Watching this movie is just the same feeling as riding a roller coaster to me.,5
Reviews ofAgak Laen2024,Anonymous,"A tiny giggle. Decent and very simple, light storyline.",3
Reviews ofAgak Laen2024,Anonymous,b aja,2.5
Reviews ofAgak Laen2024,Anonymous,I do remember watch this with my kkn fellowWell deserved untuk orang yang nggak suka komedi tapi disini bisa merasakan kelucuan yang nggak buat mikir comedy is offensive,4
Reviews ofAgak Laen2024,Anonymous,Ion really get the hype but..,3.5
Reviews ofAgak Laen2024,Anonymous,"Debut memukau dari Quartet Agak laen, Keseriusan penggarapan tergambar dari set lokasi yang megah serta warna-warna cantik yang ditampilkan, Tidak luput akan detail kecil yang mendukung penceritaan. Adegan komedi sukses membuat tawa menggelar seisi teater, penuh akan ledakan tawa sepanjang film. Suprisingly Oki Rengga sukses menjadi jiwa keseluruhan film, sebaliknya akting Bene Dion tidak sepiawai saat menduduki kursi sutradara. Premis yang segar namun memiliki konklusi yang kurang berkesan. Kelimpahan sub-plot menuntun proses editing yang terasa begitu kasar, bahkan terdapat plot hole. Kurangnya bahan bakar dramatisasi sehingga hanya mampu menimbulkan rekasi berkaca-kaca.",4.5
Reviews ofAgak Laen2024,Anonymous,Some of part terkesan sdikit maksa tpi ttep natural,5
Reviews ofAgak Laen2024,Anonymous,it's funny and fine.,3
Reviews ofAgak Laen2024,Anonymous,A surprisingly well-made horror comedy.,3
Reviews ofAgak Laen2024,Anonymous,iconicc,4
Reviews ofAgak Laen2024,Anonymous,yang jadi polisi ky tanboy kun wkwk,3.5
Reviews ofAgak Laen2024,Anonymous,"Fresh, ga kayak horror indo kebanyakan",4.5
Reviews ofAgak Laen2024,Anonymous,instantly the whole cinema burst into laughter,
Reviews ofAgak Laen2024,Anonymous,i wasn’t expecting much but this movie totally blew me away. one of the funniest indonesian movies i’ve seen in a long time.,5
Reviews ofAgak Laen2024,Anonymous,lucu juga setan batak,3.5
Reviews ofAgak Laen2024,Anonymous,kurang srek,1
Reviews ofAgak Laen2024,Anonymous,Bagusss nonton 2 kalii,5
Reviews ofAgak Laen2024,Anonymous,BUDGET: UNKNOWN,
Reviews ofAgak Laen2024,Anonymous,"This is a horror comedy that mainly is just comedy and ends up becoming this weird sad drama film? And there’s an actor playing a person with a disability, which is played off like “haha isn’t that funny?” Just weird. The comedy was done well at parts, but overall this is a miss for me.2024 Ranked List",1.5
Reviews ofAgak Laen2024,Anonymous,"Film horor-komedi tuhtricky. Salah sedikit, bisa jatuh ke dua jebakan:terlalu lucu sampai nggak ada seram-seramnya, atau malah terlalu fokus ke horor sampai humor terasa dipaksakan. Tapi “Agak Laen” berhasil jalan di tengah-tengah dengan mulus dan nggak heran kalau film ini hampir menyalip rekorKKN di Desa Penarisebagai film Indonesia terlaris sepanjang masa.Film ini muncul tanpa ekspektasi besar, tapi sukses bikin kejutan.Muhadkly Acho, yang lebih dikenal sebagai komedian dan penulis skenario, ternyata punya insting tajam dalam…",4
Reviews ofAgak Laen2024,Anonymous,nonton ini gw kira bakal selucu itu tp b aja,3
Reviews ofAgak Laen2024,Anonymous,the real agak laen,4
Reviews ofAgak Laen2024,Anonymous,NGAKAK BRUTAL SAMPE BERDIRI DARI KURSI,4.5
Reviews ofAgak Laen2024,Anonymous,SERU KOCAK KACAU GOKIL,3.5
Reviews ofAgak Laen2024,Anonymous,isi pipis nya duit ya,4.5
Reviews ofAgak Laen2024,Anonymous,funny comedy/horror (kind of) movie,5
Reviews ofAgak Laen2024,Anonymous,aight broo Indonesian's have film like this,4.5
Reviews ofAgak Laen2024,Anonymous,Funny enough,4
Reviews ofAgak Laen2024,Anonymous,singkat padat kocak,4.5
Reviews ofAgak Laen2024,Anonymous,Wokwok,5
Reviews ofAgak Laen2024,Anonymous,"Just funny enough, dan yg lain”nya hanya oke. Penggambaran karakternya oke actingnya juga oke, tapi plusnya lucunya itu beneran kesampean. Berhubung film ini bergenre komedi saya asumsikan memang tujuannya hanya untuk membuat penonton tertawa dan yg lainnya hanya oke saja, film ini layak untuk ditonton berulang kali tetapi belum cocok untuk dikategorikan sebagai film bintang 5 (film mewah dan megah).",3
Reviews ofAgak Laen2024,Anonymous,"I rarely watch Indonesian comedy films.But I had quite high expectations because of the massive hype around Agak Laen.Tbh, not many jokes matched my sense of humor.However, I have to applaud the cast’s chemistry—it's impressive how they blend drama, comedy, horror, and suspense into one.",3
Reviews ofAgak Laen2024,Anonymous,sip,4
Reviews ofAgak Laen2024,Anonymous,Peran selingkuhan pak Basuki beban banget anjir.,4
Reviews ofAgak Laen2024,Anonymous,Blow on it. 😭,3.5
Reviews ofAgak Laen2024,Anonymous,Watching w rubbent evan justin farrel vitogeorge & ayin,3.5
Reviews ofAgak Laen2024,Anonymous,"The whole actor is stan up comedy, and yeah that was good thing",4
Reviews ofAgak Laen2024,Anonymous,satu satunya film comedy indonesia yang bikin gue ketawa,4
Reviews ofAgak Laen2024,Anonymous,jokes-jokesnya ok tapi alurnya b aja,3.5
Reviews ofAgak Laen2024,Anonymous,Genial. Comédia de horror no seu melhor.,4
Reviews ofAgak Laen2024,Anonymous,FUNNY😭,4.5
Reviews ofAgak Laen2024,Anonymous,"Wahana rumah hantu di pasar malam. Kalo ditengok-tengok, memang, dari setting-nya aja drama komedi dengan unsur horor karya Muhadkly Acho ini udah agak laen. Kok sepertinya merakyat sekali.Melihatnya sbg horor, ini bukan horor tentang kutukan-kutukan, bukan horor ritual-ritualan, bukan budaya mistis, lain sebagainya. Pun melihatnya sebagai drama orang yang struggle berbisnis, film ini juga bukan membahas persoalan bisnis yang muluk-muluk. Hanya empat sekawan yang pengen wahana rumah hantu mereka di pasar malam (not even rumah hantu canggih di taman…",4
Reviews ofAgak Laen2024,Anonymous,kek anjing ku suka kencing sembarangan,4
Reviews ofAgak Laen2024,Anonymous,ketawa ga habis habis nonton ini WKWKWKK MANTAPP KALI BAH ABANG ABANG AGAK LAEN!,5
Reviews ofAgak Laen2024,Anonymous,Funny,4
Reviews ofAgak Laen2024,Anonymous,"Seru wkwkwkwkwkwk. Plotnya unik sih ya. Lawakannya juga masuk lah udah ga perlu ditanyain lagi. Lucu. Seremnya ngga ada malah, jumpscare gitu pun ga ada. Seperti biasa, film comedy justru simpen banyak kesedihan dan ya termasuk film ini juga.",3.5
Reviews ofAgak Laen2024,Anonymous,✨aku ada ide✨,3.5
Reviews ofAgak Laen2024,Anonymous,kocak!!! komedinya dapet bgt mereka kek ga akting sih inimah,4
Reviews ofAgak Laen2024,Anonymous,pol lucu nya,5
Reviews ofAgak Laen2024,Anonymous,Emang agak Laen nih film..,4.5
Reviews ofAgak Laen2024,Anonymous,Ceritanya Lucu. Cerita bagus,4
Reviews ofAgak Laen2024,Anonymous,"SERU BANGET LUCU POLLL!!! baru nonton skrg setelah sekian lama pengen tp gajadi mulu. cape ketawa nonton inii😭🫵 ide sm premisnya fresh bgt deh menurut akuu di antara film2 indo horror komedi sekarang yg biasanya gitu2 aja alurnya. kaya siapa yg kepikiran buat bikin main story rumah hantu di pasar malem yg nyembunyiin org mati dan make kekuatan goibnya buat bikin rumah hantunya laris manis🥲 mana dipanggilnya pake kencing bjir lucu poll, tiap scene itu ngikik bgt😭",4
Reviews ofAgak Laen2024,Anonymous,"gak pernah ketawa kalo nonton film genre komedi, tp yang satu ini emg agak lain!!dua kata lucu: saksi bisu",4
Reviews ofAgak Laen2024,Anonymous,medioker sih ceritanya tapi highlight nya di kencingin kuburan dannn endingnya sedih huhuuu,2.5
Reviews ofAgak Laen2024,Anonymous,"Ceritanya seger banget, film komedi yang dibungkus dengan APIK dan PINTERRR. IMAJINARI KAMU KEREN!",4
Reviews ofAgak Laen2024,Anonymous,Kalau ada boris pasti rame,4
Reviews ofAgak Laen2024,Anonymous,"fresg banget komedi paling acceptable, deserve to be most watched indonesian movie",3.5
Reviews ofAgak Laen2024,Anonymous,"Sumpah ini seru, walau scene yang mengeluarkan air seni ke mayatnya itu jorok banget buat gue gak naham T_T Intinya ini movie komedi ringan yang okelah masih bisa dinikmati, saran gue nontonnya metode 'nobar'Tapi mulai dari movie ini juga, kayaknya gue sadar kalo komedi bukan my genre anymore t_t",3.5
Reviews ofAgak Laen2024,Anonymous,"komedi di film ini mulus jalannya, udah gitu jokesnya masuk lagi di gue wkwkwkwk",3
Reviews ofAgak Laen2024,Anonymous,so so tpi gasuka endingnya,2.5
Reviews ofAgak Laen2024,Anonymous,ngakak and sedih campur jd satu,4
Reviews ofAgak Laen2024,Anonymous,"best indo movie no cap. sorry kalau menurut lu kagak lucu, YMMA.",5
Reviews ofAgak Laen2024,Anonymous,i don't understand... is'nt it supposed to be about comedy???? i mean this is really bad... not funny at all.why people say it was F.U.N.N.Y ??? show me the funny part man!!! i dare you 😡,0.5
Reviews ofAgak Laen2024,Anonymous,Kok bisa ada film yang pembahasannya berat - tentang nyembunyiin mayat - tapi bisa lucu terus dari awal sampai akhir ???,4
Reviews ofAgak Laen2024,Anonymous,Came in expecting a comedy movie but ended up watching a horror movie,4.5
Reviews ofAgak Laen2024,Anonymous,let's pretend the mute character isn't offensive and focus on how this is a very smartly structured script!,
Reviews ofAgak Laen2024,Anonymous,quite satisfying performance coming from comedian. the plot is the main hero.,3
Reviews ofAgak Laen2024,Anonymous,"""Udah, aku anterin aja""""Boleh bang, Tapi jangan pake Wiu Wiu wiuuu""""???""""itu,wiuu wiuu wiuuuu""(suara mobil 👮)",4
Reviews ofAgak Laen2024,Anonymous,"waktu di bioskop ketawa kenceng bgt, tp pas rewatch knp jd garing ya",3.5
Reviews ofAgak Laen2024,Anonymous,gokil!!!,5
Reviews ofAgak Laen2024,Anonymous,"jujur gw ga tau letak lucunya dimana, banyak scene maksa, plotnya mentah, actingnya pun kebanyakan cringe, paling bener emang jadi stand up comedyan aja udah, mungkin bakal lucu (bagi sebagian orang)",2
Reviews ofAgak Laen2024,Anonymous,"gampang ditebak tp seru, oke dan deserve",3
Reviews ofAgak Laen2024,Anonymous,"Owkee, terhibur pas nonton. filmnya ga berat, alurnya enak, komedinya dapet, yaa oke sih. For me, nothing special but it's a good movie *thumbs up!",4
Reviews ofAgak Laen2024,Anonymous,Kocak!,3
Reviews ofAgak Laen2024,Anonymous,our faces while watching this : 😢😢😂🤣🤣🤣😂🤣😂😂🤣😂🤣😔😔😱😰😂🤣😢😢👏👏👏👏👏😆😁😂😂😢😢😢😱😱😰😰😭😭😭🤣🤣😂😂😂😰😂😂,3
Reviews ofAgak Laen2024,Anonymous,Lucu bgt+++,4.5
Reviews ofAgak Laen2024,Anonymous,"Akhirnya ada horor komedi yang ga main-main. Ini bukan horor komedi yang bumbu masaknya pake jokes mesum, tapi pure komedi yang lucu secara situasional, kata yang dilontarkan ataupun act dari karakternya.",4
Reviews ofAgak Laen2024,Anonymous,"""KAU PUN LEMAH OTAK""",4.5
Reviews ofAgak Laen2024,Anonymous,bodo laa dekah aku,4
Reviews ofAgak Laen2024,Anonymous,LUCU BET ANJG😭😭😭😭 gua nonton ini 2x and usually the second time the jokes wont hit tp for this movie IT DOESS!! sukak BANGETT fresh jokes and fresh ideaaaaaaa,5
Reviews ofAgak Laen2024,Anonymous,FUNNY,4
Reviews ofAgak Laen2024,Anonymous,dasar botak,5
Reviews ofAgak Laen2024,Anonymous,Film Komedi indo terbaik sejauh iniComplete details in this video :www.instagram.com/reel/C31cc1UJPY-/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,4.5
Reviews ofAgak Laen2024,Anonymous,"comedy so fresh, laugh in every damn minute",4.5
Reviews ofAgak Laen2024,Anonymous,this is good movies to watch with ur faamily,4.5
Reviews ofAgak Laen2024,Anonymous,1000000/10,5
Reviews ofAgak Laen2024,Anonymous,seru bgt kacau,5
Reviews ofAgak Laen2024,Anonymous,"Satu sirkel tolol semua, tapi seru sih punya temen kek gitu ... Wkwkwk",3
Reviews ofAgak Laen2024,Anonymous,seruuuuu,3
Reviews ofAgak Laen2024,Anonymous,yaaa,3.5
Reviews ofAgak Laen2024,Anonymous,KOCAKKK BAT ASLII SERUUU NIHHHH,5
Reviews ofAgak Laen2024,Anonymous,"ga nyesel ikut nobar sekelas wkwkwkw, kocakkk anying",5
Reviews ofAgak Laen2024,Anonymous,seru bgt emang agak laen🤣,4.5
Reviews ofAgak Laen2024,Anonymous,LUCU BGT men bnran ‘agak laen’,4.5
Reviews ofAgak Laen2024,Anonymous,The fact that all of this happened cuma karna keasbunan mereka terutama jegel and bene yg minta dibikinin film ke ernest 🤣 anywayyy I LOL everytime mamat appears 😭,4
Reviews ofAgak Laen2024,Anonymous,Nice Komedi Horor indonesian film,3
Reviews ofAgak Laen2024,Anonymous,-1 buat product placement nya,3.5
Reviews ofAgak Laen2024,Anonymous,"Film ini terasa segar di tengah maraknya film horor di Indonesia. Selama menonton, aku masih bisa tertawa terbahak-bahak karena komedinya nggak garing atau dipaksakan—semuanya terasa alami.Film ini benar-benar paket lengkap! Ada komedi, horor, dan drama yang bahkan cukup menyentuh hingga bikin mata berkaca-kaca. Nggak heran kalau film ini berhasil menarik jutaan penonton—memang layak ditonton!",4.5
Reviews ofAgak Laen2024,Anonymous,lowkey enjoy the show🧏🏻‍♀️,3.5
Reviews ofAgak Laen2024,Anonymous,abis rewatch sama temen malah makin seru wkwkwk,4
Reviews ofAgak Laen2024,Anonymous,batak pure blood banget??,4
Reviews ofAgak Laen2024,Anonymous,"Arie :""yang penting, jahenya udah kita potong-potong.""Jegel :""tapi lebih baik...""Oki : ""lebih baik kau DIAM aja, Gel ‼️☠️👻""Got me >>>> 😭😭😭😭",3
Reviews ofAgak Laen2024,Anonymous,"ini film dari awal sampe akhir kocak banget sih asli. mulai dari awal udah lucu. sedihnya juga dapet, kocaknya apalagi. beneran agak lain emang ini film",5
Reviews ofAgak Laen2024,Anonymous,After allat i didNOTbelieve they acted so non chalant,3
Reviews ofAgak Laen2024,Anonymous,"keren sih, lucu gitu terus ga ngebosenin",4.5
Reviews ofAgak Laen2024,Anonymous,"aaa menurutku biasa aja, bagusan lawakan mereka di stand uplucu sih iya tapi nggak semua lucu. yang lain ketawa saiya nahan sakit perut jadi ngguyuku hanya ikut-ikut orang aja. ceritanya juga mudah ditebak.oh properti yang di ruang rias sih medeni.hmm bisa dikatakan terlalu overatted kalau dibilang lucu pol tuh.atau apa selera humorku yang biasa aja kalik ya",3.5
Reviews ofAgak Laen2024,Anonymous,laughed so hard i cried,5
Reviews ofAgak Laen2024,Anonymous,kocakk,4
Reviews ofAgak Laen2024,Anonymous,"pacing so slow I aged 5 years watching this..jujur, this was a struggle for me..  ceritanya had potential.. the atmosphere was there.. but the pacing?? painfully slow.. maybe it works for some people, but for me? i was mentally fast-forwarding the whole time😭",3
Reviews ofAgak Laen2024,Anonymous,"While it's being comedy movie, I like how it also presented diversities among the actors and the cultures. I also like how this movie can relate to very much ""open secret"" among the society. The only unrealistic thing from this movie is the police part. No police WOULD do that much effort in invesgating a case.",5
Reviews ofAgak Laen2024,Anonymous,agak laennn emang ni filem,4
Reviews ofAgak Laen2024,Anonymous,quite diabolical,4.5
Reviews ofAgak Laen2024,Anonymous,Funny did laugh,3.5
Reviews ofAgak Laen2024,Anonymous,agak laen memang.,3
Reviews ofAgak Laen2024,Anonymous,"It was a silly horror comedy, good acting from the crew. Few good laughs here and there. Overall has a nice story, execution was strictly average. Ad placements were annoying.",2.5
Reviews ofAgak Laen2024,Anonymous,"Agak Laen (2023) is an absolute gem! The film blends humor, emotion, and relatability in the perfect balance. Dari awal sampai akhir, film ini bikin penonton nggak bisa berhenti tersenyum dan merasa terhubung dengan karakter-karakternya. The way it handles everyday life with such a unique twist, while still delivering moments of emotional depth, is what makes this movie stand out.The performances are stellar, especially from the lead, who adds a lot of charm and sincerity to the role. The…",5
